label,ch0_norm,ch1_norm,ch2_norm,ch3_norm,ch4_norm
A,0.0000,0.8557,0.9832,1.0000,1.0000
A,0.0000,0.9175,1.0000,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.8557,1.0000,1.0000,1.0000
A,0.0000,0.8144,1.0000,1.0000,1.0000
A,0.0000,0.9278,0.9790,1.0000,1.0000
A,0.0000,0.8505,0.9832,1.0000,1.0000
A,0.0000,0.7990,0.9832,1.0000,1.0000
A,0.0000,0.9124,0.9874,1.0000,1.0000
A,0.0000,0.7990,1.0000,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.8196,1.0000,1.0000,1.0000
A,0.0000,0.7577,1.0000,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.8454,0.9412,1.0000,1.0000
A,0.0000,0.8299,0.9118,1.0000,1.0000
A,0.0000,0.7938,1.0000,1.0000,1.0000
A,0.0000,0.8454,1.0000,1.0000,1.0000
A,0.0000,0.8763,1.0000,1.0000,1.0000
A,0.0000,0.9175,1.0000,1.0000,1.0000
A,0.0000,0.8763,1.0000,1.0000,1.0000
A,0.0000,0.8608,1.0000,1.0000,1.0000
A,0.0000,0.8866,1.0000,1.0000,1.0000
A,0.0000,0.8351,1.0000,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.8557,0.9958,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.9485,1.0000,1.0000,1.0000
A,0.0000,0.9072,1.0000,1.0000,1.0000
A,0.0000,0.9588,1.0000,1.0000,1.0000
A,0.0000,0.9227,1.0000,1.0000,1.0000
A,0.0000,0.8763,1.0000,1.0000,1.0000
A,0.0000,0.7938,1.0000,1.0000,1.0000
A,0.0000,0.8557,1.0000,1.0000,1.0000
A,0.0000,0.7990,1.0000,1.0000,1.0000
A,0.0000,0.9794,1.0000,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.9381,1.0000,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.8454,1.0000,1.0000,1.0000
A,0.0000,0.8351,1.0000,1.0000,1.0000
A,0.0000,0.9691,1.0000,1.0000,1.0000
A,0.0000,0.9072,1.0000,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.9691,1.0000,1.0000,1.0000
A,0.0000,0.9485,1.0000,1.0000,1.0000
A,0.0000,0.8196,1.0000,1.0000,1.0000
A,0.0000,0.8454,1.0000,1.0000,1.0000
A,0.0000,0.9381,1.0000,1.0000,1.0000
A,0.0000,0.8969,1.0000,1.0000,1.0000
A,0.0000,0.9021,1.0000,1.0000,1.0000
A,0.0000,0.8866,1.0000,1.0000,1.0000
A,0.0000,0.9330,1.0000,1.0000,1.0000
A,0.0000,0.9227,1.0000,1.0000,1.0000
A,0.0000,0.9485,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.9330,1.0000,1.0000,1.0000
A,0.0000,0.9845,1.0000,1.0000,1.0000
A,0.0000,0.8660,1.0000,1.0000,1.0000
A,0.0000,0.8866,1.0000,1.0000,1.0000
A,0.0000,0.9794,1.0000,1.0000,1.0000
A,0.0000,0.8608,1.0000,1.0000,1.0000
A,0.0000,0.8351,1.0000,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.9433,1.0000,1.0000,1.0000
A,0.0000,0.9227,1.0000,1.0000,1.0000
A,0.0000,0.9278,1.0000,1.0000,1.0000
A,0.0000,0.8866,0.9916,1.0000,1.0000
A,0.0000,0.9381,1.0000,1.0000,1.0000
A,0.0000,0.8608,1.0000,1.0000,0.9884
A,0.0000,0.9639,1.0000,1.0000,1.0000
A,0.0000,0.9124,0.9622,1.0000,0.9942
A,0.0000,0.8505,0.9874,1.0000,1.0000
A,0.0000,0.7835,1.0000,1.0000,0.9913
A,0.0000,0.9381,1.0000,1.0000,1.0000
A,0.0000,0.9691,1.0000,1.0000,1.0000
A,0.0000,0.8196,1.0000,1.0000,1.0000
A,0.0000,0.8247,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,0.9894,1.0000
A,0.0000,0.8144,1.0000,1.0000,0.9767
A,0.0000,0.8402,1.0000,1.0000,1.0000
A,0.0000,0.8660,0.9370,1.0000,1.0000
A,0.0000,0.8454,1.0000,1.0000,1.0000
A,0.0000,0.8144,1.0000,1.0000,1.0000
A,0.0000,0.8144,0.9790,1.0000,1.0000
A,0.0000,0.9330,1.0000,1.0000,1.0000
A,0.0000,0.8918,1.0000,1.0000,1.0000
A,0.0000,0.9794,1.0000,1.0000,1.0000
A,0.0000,0.8247,1.0000,1.0000,0.9884
A,0.0000,0.7474,1.0000,1.0000,1.0000
A,0.0000,0.7165,0.9916,1.0000,0.9622
A,0.0000,0.7526,1.0000,1.0000,1.0000
A,0.0000,0.7938,1.0000,1.0000,1.0000
A,0.0000,0.8144,1.0000,1.0000,0.9767
A,0.0000,0.7835,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.8711,0.9958,1.0000,1.0000
A,0.0000,0.7732,1.0000,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.8557,1.0000,1.0000,0.9797
A,0.0000,0.8711,1.0000,1.0000,0.9622
A,0.0000,0.9794,0.9580,1.0000,1.0000
A,0.0000,0.9175,1.0000,1.0000,1.0000
A,0.0000,0.7990,0.9832,0.9681,1.0000
A,0.0000,0.8454,1.0000,1.0000,1.0000
A,0.0000,0.8454,0.9622,1.0000,1.0000
A,0.0000,0.8144,1.0000,1.0000,1.0000
A,0.0000,0.8041,1.0000,1.0000,1.0000
A,0.0000,0.7887,1.0000,0.9610,0.9622
A,0.0000,0.7887,0.9832,1.0000,0.9622
A,0.0000,0.7732,1.0000,1.0000,0.9622
A,0.0000,0.7990,1.0000,0.9610,1.0000
A,0.0000,0.7423,0.9874,1.0000,0.9797
A,0.0000,0.8454,1.0000,1.0000,1.0000
A,0.0000,0.7629,1.0000,1.0000,1.0000
A,0.0000,0.8144,1.0000,1.0000,1.0000
A,0.0000,0.9175,1.0000,1.0000,1.0000
A,0.0000,0.8351,1.0000,1.0000,0.9797
A,0.0000,0.8711,1.0000,1.0000,1.0000
A,0.0000,0.8660,1.0000,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.7784,1.0000,1.0000,1.0000
A,0.0000,0.8144,1.0000,1.0000,0.9767
A,0.0000,0.8608,1.0000,1.0000,1.0000
A,0.0000,0.8041,1.0000,1.0000,0.9971
A,0.0000,0.7371,1.0000,1.0000,1.0000
A,0.0000,0.7835,0.9454,1.0000,0.9884
A,0.0000,0.7680,0.9790,1.0000,0.9913
A,0.0000,0.8763,1.0000,1.0000,0.9913
A,0.0000,0.7526,0.9412,1.0000,0.9942
A,0.0000,0.7526,1.0000,1.0000,1.0000
A,0.0000,0.8660,0.9958,1.0000,0.9797
A,0.0000,0.8763,1.0000,1.0000,0.9884
A,0.0000,0.9536,1.0000,1.0000,0.9942
A,0.0000,0.9021,1.0000,1.0000,0.9622
A,0.0000,0.9021,0.9664,1.0000,0.9942
A,0.0000,0.7784,1.0000,1.0000,0.9942
A,0.0000,0.8505,1.0000,0.9929,0.9942
A,0.0000,0.8608,1.0000,1.0000,0.9767
A,0.0000,0.8866,1.0000,1.0000,1.0000
A,0.0000,0.9227,1.0000,1.0000,0.9884
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,0.9622
A,0.0000,0.8299,1.0000,1.0000,0.9709
A,0.0000,0.7887,1.0000,1.0000,0.9767
A,0.0000,0.7938,0.9958,1.0000,0.9767
A,0.0000,0.6701,1.0000,0.9574,1.0000
A,0.0000,0.8041,1.0000,1.0000,1.0000
A,0.0000,0.7784,1.0000,1.0000,1.0000
A,0.0000,0.9175,1.0000,1.0000,0.9971
A,0.0000,0.7990,1.0000,1.0000,1.0000
A,0.0000,0.7526,1.0000,0.9716,0.9622
A,0.0000,0.7371,1.0000,1.0000,0.9622
A,0.0000,0.7732,1.0000,1.0000,1.0000
A,0.0000,0.8711,0.9118,1.0000,1.0000
A,0.0000,0.7526,1.0000,1.0000,0.9622
A,0.0000,0.8351,1.0000,1.0000,1.0000
A,0.0000,0.8144,1.0000,0.9716,0.9622
A,0.0000,0.7526,1.0000,1.0000,1.0000
A,0.0000,0.8557,1.0000,1.0000,0.9797
A,0.0000,0.8557,1.0000,1.0000,1.0000
A,0.0000,0.7938,1.0000,0.9858,0.9564
A,0.0000,0.7680,0.9538,1.0000,0.9622
A,0.0000,0.7680,1.0000,1.0000,0.9709
A,0.0000,0.8196,1.0000,1.0000,1.0000
A,0.0000,0.6856,0.9454,1.0000,1.0000
A,0.0000,0.7732,0.9790,1.0000,1.0000
A,0.0000,0.6856,1.0000,1.0000,0.9709
A,0.0000,0.7216,0.9832,1.0000,0.9651
A,0.0000,0.7010,1.0000,1.0000,0.9884
A,0.0000,0.7680,1.0000,0.9752,0.9593
A,0.0000,0.6856,0.9874,1.0000,0.9767
A,0.0000,0.7732,1.0000,1.0000,1.0000
A,0.0000,0.9794,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.9691,1.0000,1.0000,1.0000
A,0.0000,0.8763,1.0000,0.9894,1.0000
A,0.0000,0.9227,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.9588,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.9485,1.0000,1.0000,0.9884
A,0.0000,1.0000,0.9832,1.0000,1.0000
A,0.0000,0.8866,1.0000,1.0000,1.0000
A,0.0000,0.9433,1.0000,1.0000,1.0000
A,0.0000,0.9588,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.8608,1.0000,1.0000,1.0000
A,0.0000,0.9691,1.0000,1.0000,1.0000
A,0.0000,0.9330,1.0000,1.0000,1.0000
A,0.0000,0.9021,1.0000,1.0000,1.0000
A,0.0000,0.9072,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,0.9942
A,0.0000,0.8866,1.0000,1.0000,1.0000
A,0.0000,0.9897,1.0000,1.0000,1.0000
A,0.0000,0.9381,1.0000,1.0000,1.0000
A,0.0000,0.9691,1.0000,1.0000,0.9913
A,0.0000,0.9536,1.0000,1.0000,1.0000
A,0.0000,0.9278,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.9175,1.0000,1.0000,0.9826
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.9021,1.0000,1.0000,1.0000
A,0.0000,0.8454,1.0000,1.0000,1.0000
A,0.0000,0.9691,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.9588,1.0000,1.0000,1.0000
A,0.0000,0.9536,1.0000,1.0000,1.0000
A,0.0000,0.9639,1.0000,0.9716,0.9826
A,0.0000,0.9485,1.0000,1.0000,1.0000
A,0.0000,0.9948,1.0000,1.0000,1.0000
A,0.0000,0.8814,1.0000,1.0000,1.0000
A,0.0000,0.9330,1.0000,1.0000,1.0000
A,0.0000,0.9175,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.9588,1.0000,1.0000,1.0000
A,0.0000,0.9381,1.0000,1.0000,1.0000
A,0.0000,0.9072,1.0000,1.0000,1.0000
A,0.0000,0.9072,1.0000,1.0000,1.0000
A,0.0000,0.9433,1.0000,1.0000,1.0000
A,0.0000,0.9794,1.0000,1.0000,0.9797
A,0.0000,0.9021,1.0000,1.0000,1.0000
A,0.0000,0.8866,0.9790,1.0000,0.9913
A,0.0000,0.9381,1.0000,1.0000,1.0000
A,0.0000,0.8660,1.0000,1.0000,0.9913
A,0.0000,0.9588,1.0000,1.0000,1.0000
A,0.0000,0.9485,1.0000,1.0000,1.0000
A,0.0000,0.9845,1.0000,1.0000,1.0000
A,0.0000,0.9072,1.0000,1.0000,1.0000
A,0.0000,0.9381,1.0000,1.0000,1.0000
A,0.0000,0.8969,1.0000,1.0000,0.9855
A,0.0000,0.8814,1.0000,1.0000,1.0000
A,0.0000,0.9485,1.0000,1.0000,1.0000
A,0.0000,0.9278,1.0000,1.0000,1.0000
A,0.0000,0.9124,1.0000,1.0000,1.0000
A,0.0000,0.9433,1.0000,1.0000,1.0000
A,0.0000,0.8608,1.0000,1.0000,1.0000
A,0.0000,0.9072,1.0000,1.0000,1.0000
A,0.0000,0.9124,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.8969,1.0000,1.0000,1.0000
A,0.0000,0.8969,1.0000,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.8608,1.0000,1.0000,1.0000
A,0.0000,0.9021,0.9958,1.0000,1.0000
A,0.0000,0.9072,1.0000,1.0000,0.9942
A,0.0000,0.9485,1.0000,1.0000,0.9971
A,0.0000,0.9278,1.0000,1.0000,1.0000
A,0.0000,0.9278,1.0000,1.0000,0.9709
A,0.0000,0.8351,1.0000,1.0000,1.0000
A,0.0000,0.8763,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.9948,1.0000,1.0000,1.0000
A,0.0000,0.9072,0.9916,1.0000,1.0000
A,0.0000,0.8557,1.0000,1.0000,1.0000
A,0.0000,0.8402,1.0000,1.0000,1.0000
A,0.0000,0.8814,1.0000,1.0000,1.0000
A,0.0000,0.9536,0.9412,1.0000,1.0000
A,0.0000,0.9897,0.9664,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.9691,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.9845,1.0000,1.0000,1.0000
A,0.0000,0.9639,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.8814,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.9845,1.0000,1.0000,0.9826
A,0.0000,0.9794,1.0000,1.0000,0.9913
A,0.0000,0.9381,1.0000,0.9894,0.9971
A,0.0000,1.0000,1.0000,0.9504,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,0.9913
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,1.0000,0.9958,1.0000,1.0000
A,0.0000,0.8969,1.0000,1.0000,1.0000
A,0.0000,0.9588,1.0000,1.0000,1.0000
A,0.0000,0.9691,1.0000,1.0000,1.0000
A,0.0000,0.9485,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.9072,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,0.9767
A,0.0000,1.0000,1.0000,0.9645,0.9884
A,0.0000,1.0000,1.0000,1.0000,0.9709
A,0.0000,1.0000,1.0000,1.0000,0.9971
A,0.0000,0.9381,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,0.9855
A,0.0000,0.9639,1.0000,1.0000,0.9767
A,0.0000,1.0000,1.0000,0.9752,0.9942
A,0.0000,0.9381,1.0000,1.0000,0.9622
A,0.0000,0.9588,1.0000,1.0000,1.0000
A,0.0000,0.9175,1.0000,1.0000,0.9622
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.9948,1.0000,1.0000,0.9738
A,0.0000,1.0000,1.0000,1.0000,0.9942
A,0.0000,1.0000,0.9958,1.0000,0.9913
A,0.0000,0.9897,1.0000,1.0000,0.9651
A,0.0000,0.8763,1.0000,1.0000,0.9738
A,0.0000,0.9485,1.0000,1.0000,0.9622
A,0.0000,1.0000,0.9916,0.9965,1.0000
A,0.0000,1.0000,1.0000,1.0000,0.9709
A,0.0000,1.0000,1.0000,0.9787,1.0000
A,0.0000,0.9691,1.0000,1.0000,0.9738
A,0.0000,1.0000,0.9454,1.0000,0.9855
A,0.0000,0.9175,1.0000,1.0000,0.9622
A,0.0000,1.0000,1.0000,0.9539,0.9709
A,0.0000,0.9021,1.0000,1.0000,0.9738
A,0.0000,1.0000,1.0000,0.9681,0.9622
A,0.0000,0.9381,1.0000,1.0000,0.9709
A,0.0000,0.9330,0.9958,1.0000,1.0000
A,0.0000,0.9175,0.9412,0.9929,0.9826
A,0.0000,0.8505,1.0000,1.0000,0.9680
A,0.0000,0.9845,0.9958,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.9175,0.9958,1.0000,0.9651
A,0.0000,0.8866,1.0000,1.0000,1.0000
A,0.0000,0.9897,1.0000,1.0000,0.9884
A,0.0000,0.8454,1.0000,1.0000,1.0000
A,0.0000,1.0000,0.9832,1.0000,0.9913
A,0.0000,0.8608,1.0000,1.0000,1.0000
A,0.0000,0.8866,0.9832,1.0000,1.0000
A,0.0000,0.8969,0.9412,1.0000,1.0000
A,0.0000,0.9175,0.9622,1.0000,0.9826
A,0.0000,0.8969,0.9916,1.0000,1.0000
A,0.0000,0.9021,1.0000,1.0000,1.0000
A,0.0000,0.8918,0.9790,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.9227,1.0000,1.0000,0.9797
A,0.0000,0.9897,0.9622,1.0000,0.9767
A,0.0000,0.8557,1.0000,1.0000,1.0000
A,0.0000,0.8969,1.0000,1.0000,0.9622
A,0.0000,0.9433,1.0000,1.0000,1.0000
A,0.0000,0.9330,1.0000,1.0000,1.0000
A,0.0000,0.9330,0.9454,1.0000,1.0000
A,0.0000,0.9124,0.9622,1.0000,0.9884
A,0.0000,0.9175,1.0000,1.0000,0.9680
A,0.0000,0.8557,0.9874,1.0000,0.9942
A,0.0000,0.8608,0.9832,1.0000,1.0000
A,0.0000,0.8660,1.0000,1.0000,1.0000
A,0.0000,0.8660,0.8824,1.0000,0.9884
A,0.0000,0.9124,1.0000,1.0000,0.9767
A,0.0000,0.8505,1.0000,1.0000,0.9884
A,0.0000,0.9124,1.0000,1.0000,1.0000
A,0.0000,0.8763,1.0000,1.0000,1.0000
A,0.0000,0.9639,0.9874,1.0000,1.0000
A,0.0000,0.9381,0.9286,1.0000,1.0000
A,0.0000,0.8866,0.9916,1.0000,1.0000
A,0.0000,0.9175,1.0000,1.0000,0.9942
A,0.0000,0.8557,0.9874,1.0000,1.0000
A,0.0000,0.9948,0.8992,1.0000,0.9971
A,0.0000,0.8505,1.0000,0.9894,1.0000
A,0.0000,0.9381,1.0000,1.0000,1.0000
A,0.0000,0.9124,1.0000,1.0000,0.9913
A,0.0000,0.9381,1.0000,1.0000,1.0000
A,0.0000,0.8557,1.0000,1.0000,1.0000
A,0.0000,0.9175,0.8697,1.0000,1.0000
A,0.0000,0.8608,1.0000,1.0000,1.0000
A,0.0000,0.9639,1.0000,1.0000,0.9942
A,0.0000,0.8660,1.0000,1.0000,0.9797
A,0.0000,0.7835,0.9496,1.0000,1.0000
A,0.0000,0.8814,1.0000,1.0000,1.0000
A,0.0000,0.8608,0.9874,1.0000,0.9593
A,0.0000,0.9433,1.0000,1.0000,0.9884
A,0.0000,0.7526,1.0000,1.0000,1.0000
A,0.0000,0.9485,0.9916,1.0000,1.0000
A,0.0000,0.8814,1.0000,1.0000,0.9709
A,0.0000,0.9278,0.9874,1.0000,0.9971
A,0.0000,0.9381,1.0000,1.0000,1.0000
A,0.0000,0.9433,0.9958,1.0000,0.9913
A,0.0000,0.8608,1.0000,1.0000,0.9767
A,0.0000,0.8711,0.9874,1.0000,0.9797
A,0.0000,0.8505,1.0000,1.0000,0.9622
A,0.0000,0.8814,1.0000,1.0000,0.9884
A,0.0000,0.9381,1.0000,1.0000,0.9622
A,0.0000,0.8247,1.0000,1.0000,1.0000
A,0.0000,0.9433,0.9874,1.0000,0.9942
A,0.0000,0.8814,1.0000,0.9681,0.9506
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.8763,0.9832,0.9894,0.9767
A,0.0000,0.8763,0.9538,1.0000,0.9622
A,0.0000,0.8299,0.9370,1.0000,0.9622
A,0.0000,0.8041,1.0000,1.0000,0.9738
A,0.0000,0.9175,1.0000,1.0000,1.0000
A,0.0000,0.9021,1.0000,0.9858,0.9651
A,0.0000,0.9124,1.0000,1.0000,0.9738
A,0.0000,0.8557,0.9790,1.0000,1.0000
A,0.0000,0.9227,1.0000,1.0000,1.0000
A,0.0000,0.8505,0.9496,1.0000,0.9767
A,0.0000,0.8866,0.9580,1.0000,0.9622
A,0.0000,0.8454,0.9622,1.0000,1.0000
A,0.0000,0.9072,1.0000,1.0000,1.0000
A,0.0000,0.9639,1.0000,1.0000,0.9942
A,0.0000,0.9330,1.0000,1.0000,0.9942
A,0.0000,0.9072,0.9454,0.9645,1.0000
A,0.0000,0.8299,1.0000,1.0000,0.9884
A,0.0000,0.8608,1.0000,1.0000,1.0000
A,0.0000,0.8608,0.9538,1.0000,0.9913
A,0.0000,0.8454,1.0000,1.0000,1.0000
A,0.0000,0.7577,0.9874,1.0000,0.9797
A,0.0000,0.9175,0.9790,1.0000,0.9913
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.8196,1.0000,1.0000,1.0000
A,0.0000,0.8144,0.9580,1.0000,0.9680
A,0.0000,0.9278,1.0000,1.0000,0.9767
A,0.0000,0.8505,0.9916,0.9858,0.9738
A,0.0000,0.8711,0.9664,1.0000,0.9942
A,0.0000,0.9072,1.0000,1.0000,1.0000
A,0.0000,0.8299,0.9706,1.0000,1.0000
A,0.0000,0.8247,1.0000,1.0000,1.0000
A,0.0000,0.8608,0.9832,1.0000,0.9971
A,0.0000,0.8196,0.9874,1.0000,1.0000
A,0.0000,0.8608,1.0000,0.9929,1.0000
A,0.0000,0.8608,1.0000,1.0000,1.0000
A,0.0000,0.8660,0.9622,1.0000,0.9622
A,0.0000,0.8969,0.9622,1.0000,0.9884
A,0.0000,0.9021,0.9790,1.0000,0.9767
A,0.0000,0.8763,1.0000,1.0000,0.9826
A,0.0000,0.9021,1.0000,0.9716,0.9942
A,0.0000,0.9175,0.9412,1.0000,0.9826
A,0.0000,0.9485,1.0000,1.0000,1.0000
A,0.0000,0.9175,0.9412,0.9574,0.9826
A,0.0000,0.9845,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.8969,1.0000,1.0000,0.9913
A,0.0000,0.9485,1.0000,1.0000,0.9942
A,0.0000,0.8763,1.0000,1.0000,1.0000
A,0.0000,0.9485,0.9454,1.0000,1.0000
A,0.0000,0.9278,1.0000,1.0000,1.0000
A,0.0000,0.9124,1.0000,1.0000,1.0000
A,0.0000,0.9588,1.0000,1.0000,1.0000
A,0.0000,0.8557,0.9580,1.0000,1.0000
A,0.0000,0.8660,1.0000,1.0000,1.0000
A,0.0000,0.8402,0.9832,1.0000,0.9826
A,0.0000,0.8763,1.0000,1.0000,1.0000
A,0.0000,0.8402,0.9706,1.0000,1.0000
A,0.0000,0.7990,1.0000,1.0000,1.0000
A,0.0000,0.8918,1.0000,1.0000,1.0000
A,0.0000,0.8505,0.9370,1.0000,1.0000
A,0.0000,0.8196,0.9538,1.0000,1.0000
A,0.0000,0.8402,0.9664,1.0000,0.9942
A,0.0000,0.9485,0.9412,0.9929,0.9709
A,0.0000,0.9175,1.0000,1.0000,1.0000
A,0.0000,0.9278,1.0000,1.0000,0.9942
A,0.0000,0.8454,0.9412,1.0000,1.0000
A,0.0000,0.8969,1.0000,1.0000,1.0000
A,0.0000,0.9175,1.0000,1.0000,0.9913
A,0.0000,0.8866,0.9832,1.0000,0.9942
A,0.0000,0.8763,1.0000,1.0000,1.0000
A,0.0000,0.8866,1.0000,1.0000,0.9680
A,0.0000,0.8144,1.0000,1.0000,1.0000
A,0.0000,0.8196,1.0000,1.0000,0.9971
A,0.0000,0.8247,0.9160,1.0000,0.9913
A,0.0000,0.8608,0.9706,1.0000,1.0000
A,0.0000,0.8247,0.9412,1.0000,0.9651
A,0.0000,0.8351,0.9748,0.9787,0.9593
A,0.0000,0.9845,0.9916,0.9752,0.9738
A,0.0000,0.8196,0.9832,1.0000,1.0000
A,0.0000,0.8814,0.9832,1.0000,1.0000
A,0.0000,0.7990,0.9664,1.0000,0.9767
A,0.0000,0.8505,0.9958,0.9858,0.9564
A,0.0000,0.8351,0.9370,1.0000,0.9622
A,0.0000,0.8351,1.0000,1.0000,0.9767
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.9897,1.0000,1.0000,1.0000
A,0.0000,0.9897,1.0000,1.0000,1.0000
A,0.0000,0.9072,1.0000,1.0000,1.0000
A,0.0000,0.9588,1.0000,1.0000,1.0000
A,0.0000,0.8763,1.0000,1.0000,1.0000
A,0.0000,0.8763,1.0000,1.0000,1.0000
A,0.0000,0.9433,0.9832,1.0000,1.0000
A,0.0000,0.9072,1.0000,1.0000,1.0000
A,0.0000,0.8660,1.0000,1.0000,1.0000
A,0.0000,0.9227,1.0000,1.0000,1.0000
A,0.0000,0.9433,0.9958,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
A,0.0000,0.8660,1.0000,1.0000,1.0000
A,0.0000,0.7990,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.9021,1.0000,1.0000,1.0000
A,0.0000,0.9021,1.0000,1.0000,1.0000
A,0.0000,1.0000,1.0000,1.0000,1.0000
A,0.0000,0.8144,1.0000,1.0000,1.0000
A,0.0000,0.8557,1.0000,1.0000,1.0000
A,0.0000,0.8247,1.0000,1.0000,1.0000
A,0.0000,0.8196,1.0000,1.0000,1.0000
A,0.0000,0.7887,1.0000,1.0000,1.0000
A,0.0000,0.8763,1.0000,1.0000,1.0000
A,0.0000,0.8247,1.0000,1.0000,1.0000
A,0.0000,0.8557,0.9454,1.0000,1.0000
A,0.0000,0.8557,1.0000,1.0000,1.0000
A,0.0000,0.8814,1.0000,1.0000,1.0000
A,0.0000,0.8660,1.0000,1.0000,1.0000
A,0.0000,0.9175,1.0000,1.0000,1.0000
A,0.0000,0.8660,1.0000,1.0000,1.0000
A,0.0000,0.8505,0.9874,1.0000,1.0000
A,0.0000,0.8196,1.0000,1.0000,1.0000
A,0.0000,0.7990,1.0000,1.0000,1.0000
A,0.0000,0.7680,0.9622,1.0000,1.0000
A,0.0000,0.8454,1.0000,1.0000,1.0000
A,0.0000,0.8041,0.9538,1.0000,1.0000
A,0.0000,0.8505,1.0000,1.0000,1.0000
